GameNumber,RunNumber,ManaUsed,PlayerHealth,PlayerHealing,DamageToPlayer,EnemyCount,EnemyTypeCounts,PlayerSpeed,PlayerDefense,AIScorePercent
118,16,207.00,50.00,33.00,33.00,79.00,"Skeleton Unarmed=36; Skeleton Sword=7; Skeleton Shield=7; Skeleton Spear=10; Skeleton Sword & Shield=4; Skeleton Mage=4; Skeleton Bow=8; Skeleton Leader=3",6.01,2.00,0.00
118,17,204.00,50.00,19.00,19.00,82.00,"Skeleton Unarmed=36; Skeleton Sword=7; Skeleton Shield=8; Skeleton Spear=10; Skeleton Sword & Shield=4; Skeleton Mage=4; Skeleton Bow=11; Skeleton Leader=2",6.17,2.00,0.00
118,18,229.00,50.00,45.00,45.00,90.00,"Skeleton Unarmed=37; Skeleton Sword=9; Skeleton Shield=8; Skeleton Spear=13; Skeleton Sword & Shield=7; Skeleton Mage=4; Skeleton Bow=10; Skeleton Leader=2",6.12,2.00,0.00
118,19,229.00,50.00,35.00,35.00,91.00,"Skeleton Unarmed=39; Skeleton Sword=8; Skeleton Shield=9; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=5; Skeleton Bow=10; Skeleton Leader=2",7.04,2.00,0.00
118,20,250.00,0.00,0.00,54.00,95.00,"Skeleton Unarmed=40; Skeleton Sword=9; Skeleton Shield=9; Skeleton Spear=13; Skeleton Sword & Shield=5; Skeleton Mage=6; Skeleton Bow=10; Skeleton Leader=3",6.87,2.00,0.00
119,1,10.00,46.50,4.00,7.50,5.00,"Skeleton Unarmed=2; Skeleton Sword=1; Skeleton Shield=0; Skeleton Spear=1; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=1; Skeleton Leader=0",1.50,0.50,0.00
119,2,24.00,45.00,4.00,5.50,6.00,"Skeleton Unarmed=2; Skeleton Sword=1; Skeleton Shield=0; Skeleton Spear=2; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=1",1.78,0.50,0.00
119,3,35.00,19.50,8.00,33.50,13.00,"Skeleton Unarmed=3; Skeleton Sword=3; Skeleton Shield=0; Skeleton Spear=2; Skeleton Sword & Shield=0; Skeleton Mage=2; Skeleton Bow=3; Skeleton Leader=0",1.94,0.50,0.00
119,4,47.00,35.50,35.00,19.00,17.00,"Skeleton Unarmed=7; Skeleton Sword=3; Skeleton Shield=0; Skeleton Spear=4; Skeleton Sword & Shield=0; Skeleton Mage=1; Skeleton Bow=1; Skeleton Leader=1",2.03,0.50,0.00
119,5,58.00,40.00,32.00,27.50,23.00,"Skeleton Unarmed=8; Skeleton Sword=5; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=3; Skeleton Bow=2; Skeleton Leader=0",2.37,0.50,0.00
119,6,74.00,50.00,38.00,28.00,27.00,"Skeleton Unarmed=10; Skeleton Sword=7; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=0; Skeleton Mage=2; Skeleton Bow=2; Skeleton Leader=1",3.23,1.00,0.00
119,7,77.00,50.00,21.00,21.00,22.00,"Skeleton Unarmed=7; Skeleton Sword=5; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=0; Skeleton Mage=2; Skeleton Bow=2; Skeleton Leader=2",3.07,1.00,0.00
119,8,97.00,0.00,0.00,61.00,33.00,"Skeleton Unarmed=9; Skeleton Sword=10; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=0; Skeleton Mage=4; Skeleton Bow=3; Skeleton Leader=1",3.74,1.00,0.00
120,1,10.00,47.00,2.00,5.00,4.00,"Skeleton Unarmed=2; Skeleton Sword=0; Skeleton Shield=1; Skeleton Spear=0; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.50,0.50,0.00
120,2,20.00,45.50,4.00,5.50,9.00,"Skeleton Unarmed=4; Skeleton Sword=2; Skeleton Shield=1; Skeleton Spear=1; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.73,0.50,0.00
120,3,34.00,36.00,9.00,18.50,14.00,"Skeleton Unarmed=5; Skeleton Sword=1; Skeleton Shield=1; Skeleton Spear=4; Skeleton Sword & Shield=2; Skeleton Mage=1; Skeleton Bow=0; Skeleton Leader=0",2.04,0.50,0.00
120,4,45.00,24.00,11.00,23.00,18.00,"Skeleton Unarmed=6; Skeleton Sword=2; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=2; Skeleton Bow=2; Skeleton Leader=0",2.28,0.50,0.00
120,5,54.00,0.00,0.00,24.50,23.00,"Skeleton Unarmed=8; Skeleton Sword=3; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=1; Skeleton Bow=1; Skeleton Leader=0",2.46,0.50,0.00
121,1,10.00,48.00,6.00,8.00,6.00,"Skeleton Unarmed=2; Skeleton Sword=0; Skeleton Shield=0; Skeleton Spear=4; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.50,0.50,0.00
121,2,23.00,50.00,8.50,6.50,13.00,"Skeleton Unarmed=6; Skeleton Sword=0; Skeleton Shield=3; Skeleton Spear=4; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=0; Skeleton Leader=0",1.67,0.50,0.00
121,3,34.00,50.00,10.00,10.00,19.00,"Skeleton Unarmed=10; Skeleton Sword=3; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=1; Skeleton Leader=0",1.91,0.50,0.00
121,4,47.00,49.00,21.00,22.00,23.00,"Skeleton Unarmed=9; Skeleton Sword=2; Skeleton Shield=4; Skeleton Spear=6; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=1; Skeleton Leader=0",2.10,0.50,0.00
121,5,62.00,50.00,16.00,15.00,30.00,"Skeleton Unarmed=13; Skeleton Sword=1; Skeleton Shield=6; Skeleton Spear=6; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=2; Skeleton Leader=0",2.35,0.50,0.00
121,6,68.00,50.00,22.00,22.00,35.00,"Skeleton Unarmed=16; Skeleton Sword=2; Skeleton Shield=6; Skeleton Spear=7; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=3; Skeleton Leader=0",3.08,1.00,0.00
121,7,80.00,50.00,16.00,16.00,41.00,"Skeleton Unarmed=17; Skeleton Sword=2; Skeleton Shield=6; Skeleton Spear=11; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",3.03,1.00,0.00
121,8,94.00,50.00,32.00,32.00,46.00,"Skeleton Unarmed=20; Skeleton Sword=2; Skeleton Shield=8; Skeleton Spear=10; Skeleton Sword & Shield=3; Skeleton Mage=0; Skeleton Bow=3; Skeleton Leader=0",3.62,1.00,0.00
121,9,103.00,50.00,14.00,14.00,51.00,"Skeleton Unarmed=21; Skeleton Sword=3; Skeleton Shield=9; Skeleton Spear=12; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",3.61,1.00,0.00
121,10,118.00,50.00,18.00,18.00,58.00,"Skeleton Unarmed=23; Skeleton Sword=3; Skeleton Shield=12; Skeleton Spear=14; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",3.82,1.00,0.00
121,11,139.00,50.00,27.00,27.00,67.00,"Skeleton Unarmed=25; Skeleton Sword=4; Skeleton Shield=15; Skeleton Spear=16; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=0",4.35,1.50,0.00
121,12,150.00,50.00,16.00,16.00,70.00,"Skeleton Unarmed=30; Skeleton Sword=4; Skeleton Shield=12; Skeleton Spear=16; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=5; Skeleton Leader=1",4.57,1.50,0.00
121,13,162.00,50.00,14.50,14.50,77.00,"Skeleton Unarmed=29; Skeleton Sword=5; Skeleton Shield=14; Skeleton Spear=19; Skeleton Sword & Shield=3; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=0",5.05,1.50,0.00
121,14,180.00,50.00,21.50,21.50,87.00,"Skeleton Unarmed=33; Skeleton Sword=5; Skeleton Shield=15; Skeleton Spear=23; Skeleton Sword & Shield=3; Skeleton Mage=1; Skeleton Bow=7; Skeleton Leader=0",5.25,1.50,0.00
121,15,181.00,50.00,9.50,9.50,86.00,"Skeleton Unarmed=34; Skeleton Sword=5; Skeleton Shield=14; Skeleton Spear=21; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=6; Skeleton Leader=0",5.45,1.50,0.00
121,16,194.00,50.00,17.00,17.00,92.00,"Skeleton Unarmed=36; Skeleton Sword=5; Skeleton Shield=20; Skeleton Spear=20; Skeleton Sword & Shield=3; Skeleton Mage=2; Skeleton Bow=6; Skeleton Leader=0",5.88,2.00,0.00
121,17,214.00,50.00,40.00,40.00,97.00,"Skeleton Unarmed=38; Skeleton Sword=6; Skeleton Shield=17; Skeleton Spear=23; Skeleton Sword & Shield=4; Skeleton Mage=1; Skeleton Bow=7; Skeleton Leader=1",5.83,2.00,0.00
121,18,231.00,50.00,26.00,26.00,109.00,"Skeleton Unarmed=42; Skeleton Sword=6; Skeleton Shield=19; Skeleton Spear=26; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=0",6.36,2.00,0.00
121,19,239.00,50.00,17.00,17.00,112.00,"Skeleton Unarmed=41; Skeleton Sword=7; Skeleton Shield=21; Skeleton Spear=27; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=10; Skeleton Leader=0",6.79,2.00,0.00
121,20,246.00,50.00,40.00,40.00,114.00,"Skeleton Unarmed=43; Skeleton Sword=7; Skeleton Shield=20; Skeleton Spear=26; Skeleton Sword & Shield=7; Skeleton Mage=1; Skeleton Bow=10; Skeleton Leader=0",7.14,2.00,0.00
121,21,243.00,50.00,14.00,14.00,111.00,"Skeleton Unarmed=40; Skeleton Sword=8; Skeleton Shield=20; Skeleton Spear=26; Skeleton Sword & Shield=7; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=0",7.95,2.50,0.00
121,22,270.00,50.00,17.00,17.00,125.00,"Skeleton Unarmed=45; Skeleton Sword=9; Skeleton Shield=22; Skeleton Spear=31; Skeleton Sword & Shield=7; Skeleton Mage=1; Skeleton Bow=10; Skeleton Leader=0",7.81,2.50,0.00
121,23,289.00,50.00,23.50,23.50,131.00,"Skeleton Unarmed=46; Skeleton Sword=9; Skeleton Shield=25; Skeleton Spear=30; Skeleton Sword & Shield=7; Skeleton Mage=2; Skeleton Bow=12; Skeleton Leader=0",7.49,2.50,0.00
121,24,288.00,50.00,27.00,27.00,132.00,"Skeleton Unarmed=48; Skeleton Sword=9; Skeleton Shield=26; Skeleton Spear=28; Skeleton Sword & Shield=6; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=0",7.65,2.50,0.00
121,25,319.00,50.00,33.00,33.00,146.00,"Skeleton Unarmed=54; Skeleton Sword=11; Skeleton Shield=28; Skeleton Spear=31; Skeleton Sword & Shield=7; Skeleton Mage=3; Skeleton Bow=12; Skeleton Leader=0",8.53,2.50,0.00
121,26,333.00,50.00,6.00,6.00,146.00,"Skeleton Unarmed=52; Skeleton Sword=10; Skeleton Shield=27; Skeleton Spear=33; Skeleton Sword & Shield=7; Skeleton Mage=3; Skeleton Bow=13; Skeleton Leader=1",8.95,3.00,0.00
121,27,339.00,50.00,6.00,6.00,149.00,"Skeleton Unarmed=54; Skeleton Sword=11; Skeleton Shield=28; Skeleton Spear=32; Skeleton Sword & Shield=7; Skeleton Mage=3; Skeleton Bow=13; Skeleton Leader=1",8.98,3.00,0.00
121,28,344.00,50.00,16.00,16.00,151.00,"Skeleton Unarmed=55; Skeleton Sword=11; Skeleton Shield=26; Skeleton Spear=33; Skeleton Sword & Shield=8; Skeleton Mage=3; Skeleton Bow=14; Skeleton Leader=1",9.15,3.00,0.00
121,29,357.00,50.00,9.00,9.00,155.00,"Skeleton Unarmed=55; Skeleton Sword=11; Skeleton Shield=27; Skeleton Spear=34; Skeleton Sword & Shield=10; Skeleton Mage=2; Skeleton Bow=15; Skeleton Leader=1",9.52,3.00,0.00
121,30,377.00,50.00,21.00,21.00,163.00,"Skeleton Unarmed=58; Skeleton Sword=13; Skeleton Shield=28; Skeleton Spear=34; Skeleton Sword & Shield=9; Skeleton Mage=4; Skeleton Bow=16; Skeleton Leader=1",10.19,3.00,0.00
121,31,372.00,50.00,4.50,4.50,160.00,"Skeleton Unarmed=56; Skeleton Sword=12; Skeleton Shield=27; Skeleton Spear=34; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=17; Skeleton Leader=1",10.08,3.50,0.00
121,32,395.00,50.00,20.50,20.50,172.00,"Skeleton Unarmed=62; Skeleton Sword=14; Skeleton Shield=29; Skeleton Spear=35; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=18; Skeleton Leader=1",10.66,3.50,0.00
121,33,412.00,50.00,4.50,4.50,178.00,"Skeleton Unarmed=61; Skeleton Sword=14; Skeleton Shield=31; Skeleton Spear=38; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=20; Skeleton Leader=1",10.93,3.50,0.00
121,34,437.00,50.00,9.00,9.00,185.00,"Skeleton Unarmed=65; Skeleton Sword=16; Skeleton Shield=32; Skeleton Spear=38; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=19; Skeleton Leader=2",11.18,3.50,0.00
121,35,416.00,50.00,11.00,11.00,181.00,"Skeleton Unarmed=64; Skeleton Sword=15; Skeleton Shield=29; Skeleton Spear=37; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=22; Skeleton Leader=1",11.75,3.50,0.00
121,36,447.00,50.00,2.00,2.00,192.00,"Skeleton Unarmed=66; Skeleton Sword=16; Skeleton Shield=35; Skeleton Spear=39; Skeleton Sword & Shield=11; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=1",12.54,4.00,0.00
121,37,448.00,50.00,2.00,2.00,194.00,"Skeleton Unarmed=67; Skeleton Sword=16; Skeleton Shield=35; Skeleton Spear=40; Skeleton Sword & Shield=11; Skeleton Mage=3; Skeleton Bow=21; Skeleton Leader=1",12.01,4.00,0.00
121,38,474.00,50.00,7.00,7.00,201.00,"Skeleton Unarmed=69; Skeleton Sword=19; Skeleton Shield=33; Skeleton Spear=39; Skeleton Sword & Shield=13; Skeleton Mage=5; Skeleton Bow=22; Skeleton Leader=1",12.52,4.00,0.00
121,39,492.00,50.00,4.00,4.00,206.00,"Skeleton Unarmed=71; Skeleton Sword=19; Skeleton Shield=34; Skeleton Spear=40; Skeleton Sword & Shield=12; Skeleton Mage=4; Skeleton Bow=24; Skeleton Leader=2",12.80,4.00,0.00
121,40,498.00,50.00,9.00,9.00,211.00,"Skeleton Unarmed=71; Skeleton Sword=20; Skeleton Shield=35; Skeleton Spear=41; Skeleton Sword & Shield=14; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=1",12.94,4.00,0.00
121,41,535.00,50.00,0.50,0.50,224.00,"Skeleton Unarmed=78; Skeleton Sword=20; Skeleton Shield=36; Skeleton Spear=43; Skeleton Sword & Shield=14; Skeleton Mage=5; Skeleton Bow=26; Skeleton Leader=2",13.35,4.50,0.00
121,42,512.00,50.00,0.50,0.50,216.00,"Skeleton Unarmed=74; Skeleton Sword=19; Skeleton Shield=34; Skeleton Spear=40; Skeleton Sword & Shield=15; Skeleton Mage=5; Skeleton Bow=28; Skeleton Leader=1",13.92,4.50,0.00
121,43,533.00,50.00,3.50,3.50,222.00,"Skeleton Unarmed=76; Skeleton Sword=19; Skeleton Shield=37; Skeleton Spear=41; Skeleton Sword & Shield=14; Skeleton Mage=4; Skeleton Bow=29; Skeleton Leader=2",14.54,4.50,0.00
121,44,549.00,50.00,5.50,5.50,227.00,"Skeleton Unarmed=76; Skeleton Sword=20; Skeleton Shield=35; Skeleton Spear=44; Skeleton Sword & Shield=16; Skeleton Mage=4; Skeleton Bow=30; Skeleton Leader=2",13.86,4.50,0.00
121,45,550.00,50.00,3.50,3.50,227.00,"Skeleton Unarmed=76; Skeleton Sword=21; Skeleton Shield=35; Skeleton Spear=43; Skeleton Sword & Shield=14; Skeleton Mage=6; Skeleton Bow=30; Skeleton Leader=2",13.90,4.50,0.00
121,46,577.00,50.00,5.00,5.00,237.00,"Skeleton Unarmed=78; Skeleton Sword=22; Skeleton Shield=37; Skeleton Spear=44; Skeleton Sword & Shield=16; Skeleton Mage=5; Skeleton Bow=33; Skeleton Leader=2",15.24,5.00,0.00
121,47,591.00,50.00,0.00,0.00,242.00,"Skeleton Unarmed=80; Skeleton Sword=22; Skeleton Shield=36; Skeleton Spear=45; Skeleton Sword & Shield=18; Skeleton Mage=5; Skeleton Bow=34; Skeleton Leader=2",15.75,5.00,0.00
121,48,594.00,50.00,1.00,1.00,246.00,"Skeleton Unarmed=83; Skeleton Sword=23; Skeleton Shield=36; Skeleton Spear=46; Skeleton Sword & Shield=16; Skeleton Mage=6; Skeleton Bow=34; Skeleton Leader=2",15.58,5.00,0.00
121,49,612.00,50.00,0.00,0.00,253.00,"Skeleton Unarmed=87; Skeleton Sword=23; Skeleton Shield=38; Skeleton Spear=45; Skeleton Sword & Shield=18; Skeleton Mage=6; Skeleton Bow=34; Skeleton Leader=2",15.82,5.00,0.00
121,50,607.00,50.00,5.00,5.00,249.00,"Skeleton Unarmed=86; Skeleton Sword=23; Skeleton Shield=37; Skeleton Spear=46; Skeleton Sword & Shield=16; Skeleton Mage=5; Skeleton Bow=33; Skeleton Leader=3",16.24,5.00,0.00
122,1,10.00,50.00,0.50,0.50,4.00,"Skeleton Unarmed=2; Skeleton Sword=0; Skeleton Shield=0; Skeleton Spear=0; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=1; Skeleton Leader=0",1.50,0.50,0.00
122,2,20.00,36.00,3.00,17.00,9.00,"Skeleton Unarmed=3; Skeleton Sword=1; Skeleton Shield=2; Skeleton Spear=1; Skeleton Sword & Shield=0; Skeleton Mage=0; Skeleton Bow=2; Skeleton Leader=0",1.68,0.50,0.00
122,3,38.00,40.00,16.00,12.00,17.00,"Skeleton Unarmed=7; Skeleton Sword=1; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=2; Skeleton Leader=0",1.81,0.50,0.00
122,4,49.00,44.00,25.00,21.00,23.00,"Skeleton Unarmed=9; Skeleton Sword=4; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=1; Skeleton Mage=0; Skeleton Bow=3; Skeleton Leader=0",2.22,0.50,0.00
122,5,58.00,31.00,16.00,29.00,26.00,"Skeleton Unarmed=10; Skeleton Sword=3; Skeleton Shield=4; Skeleton Spear=4; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=3; Skeleton Leader=0",2.26,0.50,0.00
122,6,68.00,48.00,27.00,10.00,30.00,"Skeleton Unarmed=11; Skeleton Sword=3; Skeleton Shield=6; Skeleton Spear=4; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=4; Skeleton Leader=0",2.86,1.00,0.00
122,7,80.00,50.00,20.00,18.00,32.00,"Skeleton Unarmed=13; Skeleton Sword=3; Skeleton Shield=4; Skeleton Spear=6; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=3; Skeleton Leader=1",3.08,1.00,0.00
122,8,102.00,50.00,20.00,20.00,46.00,"Skeleton Unarmed=16; Skeleton Sword=5; Skeleton Shield=7; Skeleton Spear=8; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=8; Skeleton Leader=0",3.19,1.00,0.00
122,9,107.00,50.00,36.00,36.00,49.00,"Skeleton Unarmed=18; Skeleton Sword=6; Skeleton Shield=8; Skeleton Spear=8; Skeleton Sword & Shield=2; Skeleton Mage=0; Skeleton Bow=7; Skeleton Leader=0",3.29,1.00,0.00
122,10,125.00,50.00,46.00,46.00,54.00,"Skeleton Unarmed=20; Skeleton Sword=5; Skeleton Shield=7; Skeleton Spear=9; Skeleton Sword & Shield=4; Skeleton Mage=2; Skeleton Bow=7; Skeleton Leader=0",3.77,1.00,0.00
122,11,138.00,50.00,25.00,25.00,56.00,"Skeleton Unarmed=20; Skeleton Sword=6; Skeleton Shield=7; Skeleton Spear=10; Skeleton Sword & Shield=3; Skeleton Mage=1; Skeleton Bow=8; Skeleton Leader=1",4.18,1.50,0.00
122,12,148.00,50.00,25.50,25.50,67.00,"Skeleton Unarmed=26; Skeleton Sword=6; Skeleton Shield=9; Skeleton Spear=13; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=7; Skeleton Leader=0",4.82,1.50,0.00
122,13,164.00,50.00,36.00,36.00,70.00,"Skeleton Unarmed=24; Skeleton Sword=7; Skeleton Shield=10; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=10; Skeleton Leader=0",4.85,1.50,0.00
122,14,177.00,50.00,31.50,31.50,73.00,"Skeleton Unarmed=26; Skeleton Sword=8; Skeleton Shield=9; Skeleton Spear=14; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=1",5.02,1.50,0.00
122,15,185.00,50.00,27.50,27.50,76.00,"Skeleton Unarmed=27; Skeleton Sword=8; Skeleton Shield=9; Skeleton Spear=15; Skeleton Sword & Shield=6; Skeleton Mage=1; Skeleton Bow=9; Skeleton Leader=1",5.69,1.50,0.00
122,16,195.00,50.00,40.00,40.00,82.00,"Skeleton Unarmed=29; Skeleton Sword=8; Skeleton Shield=10; Skeleton Spear=17; Skeleton Sword & Shield=5; Skeleton Mage=1; Skeleton Bow=11; Skeleton Leader=1",5.87,2.00,0.00
122,17,207.00,50.00,26.00,26.00,84.00,"Skeleton Unarmed=28; Skeleton Sword=10; Skeleton Shield=12; Skeleton Spear=15; Skeleton Sword & Shield=5; Skeleton Mage=2; Skeleton Bow=11; Skeleton Leader=1",6.50,2.00,0.00
122,18,221.00,50.00,48.00,48.00,91.00,"Skeleton Unarmed=32; Skeleton Sword=10; Skeleton Shield=12; Skeleton Spear=16; Skeleton Sword & Shield=6; Skeleton Mage=2; Skeleton Bow=12; Skeleton Leader=1",6.14,2.00,0.00
122,19,238.00,50.00,32.00,32.00,97.00,"Skeleton Unarmed=33; Skeleton Sword=10; Skeleton Shield=13; Skeleton Spear=17; Skeleton Sword & Shield=7; Skeleton Mage=2; Skeleton Bow=14; Skeleton Leader=1",6.49,2.00,0.00
122,20,242.00,50.00,33.00,33.00,99.00,"Skeleton Unarmed=35; Skeleton Sword=10; Skeleton Shield=13; Skeleton Spear=17; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=13; Skeleton Leader=1",6.56,2.00,0.00
122,21,257.00,50.00,33.00,33.00,106.00,"Skeleton Unarmed=37; Skeleton Sword=11; Skeleton Shield=13; Skeleton Spear=19; Skeleton Sword & Shield=7; Skeleton Mage=3; Skeleton Bow=15; Skeleton Leader=1",7.46,2.50,0.00
122,22,277.00,50.00,24.00,24.00,114.00,"Skeleton Unarmed=39; Skeleton Sword=14; Skeleton Shield=16; Skeleton Spear=19; Skeleton Sword & Shield=8; Skeleton Mage=2; Skeleton Bow=15; Skeleton Leader=1",7.53,2.50,0.00
122,23,274.00,50.00,22.50,22.50,112.00,"Skeleton Unarmed=38; Skeleton Sword=13; Skeleton Shield=14; Skeleton Spear=20; Skeleton Sword & Shield=9; Skeleton Mage=2; Skeleton Bow=15; Skeleton Leader=1",7.74,2.50,0.00
122,24,293.00,50.00,14.00,14.00,116.00,"Skeleton Unarmed=39; Skeleton Sword=14; Skeleton Shield=14; Skeleton Spear=21; Skeleton Sword & Shield=7; Skeleton Mage=3; Skeleton Bow=16; Skeleton Leader=2",8.05,2.50,0.00
122,25,310.00,50.00,31.00,31.00,129.00,"Skeleton Unarmed=43; Skeleton Sword=14; Skeleton Shield=16; Skeleton Spear=25; Skeleton Sword & Shield=8; Skeleton Mage=3; Skeleton Bow=19; Skeleton Leader=1",8.36,2.50,0.00
122,26,336.00,50.00,32.00,32.00,139.00,"Skeleton Unarmed=48; Skeleton Sword=15; Skeleton Shield=16; Skeleton Spear=25; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=20; Skeleton Leader=1",8.70,3.00,0.00
122,27,336.00,50.00,23.00,23.00,137.00,"Skeleton Unarmed=45; Skeleton Sword=15; Skeleton Shield=17; Skeleton Spear=23; Skeleton Sword & Shield=10; Skeleton Mage=3; Skeleton Bow=23; Skeleton Leader=1",8.86,3.00,0.00
122,28,349.00,50.00,18.00,18.00,146.00,"Skeleton Unarmed=50; Skeleton Sword=16; Skeleton Shield=17; Skeleton Spear=27; Skeleton Sword & Shield=9; Skeleton Mage=4; Skeleton Bow=22; Skeleton Leader=1",9.14,3.00,0.00
122,29,362.00,50.00,6.00,6.00,149.00,"Skeleton Unarmed=49; Skeleton Sword=18; Skeleton Shield=18; Skeleton Spear=27; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=22; Skeleton Leader=1",9.02,3.00,0.00
122,30,371.00,50.00,13.00,13.00,150.00,"Skeleton Unarmed=49; Skeleton Sword=17; Skeleton Shield=19; Skeleton Spear=25; Skeleton Sword & Shield=11; Skeleton Mage=5; Skeleton Bow=23; Skeleton Leader=1",10.03,3.00,0.00
122,31,372.00,50.00,7.50,7.50,151.00,"Skeleton Unarmed=49; Skeleton Sword=17; Skeleton Shield=19; Skeleton Spear=25; Skeleton Sword & Shield=11; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=1",10.41,3.50,0.00
122,32,399.00,50.00,9.00,9.00,160.00,"Skeleton Unarmed=53; Skeleton Sword=20; Skeleton Shield=19; Skeleton Spear=27; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=25; Skeleton Leader=2",10.55,3.50,0.00
122,33,402.00,50.00,3.00,3.00,161.00,"Skeleton Unarmed=52; Skeleton Sword=18; Skeleton Shield=20; Skeleton Spear=29; Skeleton Sword & Shield=10; Skeleton Mage=4; Skeleton Bow=26; Skeleton Leader=2",10.49,3.50,0.00
122,34,416.00,50.00,9.00,9.00,164.00,"Skeleton Unarmed=53; Skeleton Sword=19; Skeleton Shield=19; Skeleton Spear=28; Skeleton Sword & Shield=13; Skeleton Mage=4; Skeleton Bow=26; Skeleton Leader=2",10.65,3.50,0.00
122,35,441.00,50.00,12.00,12.00,175.00,"Skeleton Unarmed=55; Skeleton Sword=20; Skeleton Shield=22; Skeleton Spear=30; Skeleton Sword & Shield=11; Skeleton Mage=5; Skeleton Bow=30; Skeleton Leader=2",10.48,3.50,0.00
122,36,439.00,50.00,15.00,15.00,173.00,"Skeleton Unarmed=54; Skeleton Sword=20; Skeleton Shield=20; Skeleton Spear=30; Skeleton Sword & Shield=13; Skeleton Mage=4; Skeleton Bow=30; Skeleton Leader=2",12.27,4.00,0.00
122,37,466.00,50.00,4.00,4.00,187.00,"Skeleton Unarmed=61; Skeleton Sword=21; Skeleton Shield=23; Skeleton Spear=31; Skeleton Sword & Shield=12; Skeleton Mage=5; Skeleton Bow=32; Skeleton Leader=2",12.69,4.00,0.00
122,38,469.00,50.00,14.00,14.00,185.00,"Skeleton Unarmed=58; Skeleton Sword=22; Skeleton Shield=21; Skeleton Spear=30; Skeleton Sword & Shield=12; Skeleton Mage=6; Skeleton Bow=34; Skeleton Leader=2",11.87,4.00,0.00
